id,cod_municipio,cod_vereda,departamento,municipio,vereda,vigencia,fuente,descripcion,seudonimos,area_ha,cod_dpto,observaciones
21251,5282,5282027,ANTIOQUIA,FREDONIA,MELINDRES,2005,HTTP://WWW.ANTIOQUIA.GOV.CO,VEREDA FUENTE MPIO 05861,1,"85,7734144043",5,
21241,5282,5282028,ANTIOQUIA,FREDONIA,MORRON,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"991,781133393",5,
21238,5282,5282029,ANTIOQUIA,FREDONIA,MURRAPAL,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"180,171007522",5,
21247,5282,5282030,ANTIOQUIA,FREDONIA,NARANJAL POBLANCO,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"558,998093262",5,
24032,5282,5282031,ANTIOQUIA,FREDONIA,PALOMOS,2017,http://secretariainfraestructura.antioquia.gov.co,NULL,1,"470,596030546",5,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
21232,5282,5282034,ANTIOQUIA,FREDONIA,RAICERO,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"289,460406933",5,
21257,5282,5282035,ANTIOQUIA,FREDONIA,SABALETA,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"162,631301217",5,
21256,5282,5282036,ANTIOQUIA,FREDONIA,TRAVESÍAS,2007,GOBERNACIÓN ANTIOQUIA,NULL,1,"127,739176411",5,
10189,73283,73283001,TOLIMA,FRESNO,AGUAS CLARS,2010,POT,Null,1,"573,70306185",73,
10191,73283,73283002,TOLIMA,FRESNO,AGUASAL BRILLANTE,2010,POT,Null,1,"163,220846073",73,
9355,73283,73283003,TOLIMA,FRESNO,AGUASAL LA PLAYA,2010,POT,Null,1,"174,634319081",73,
10254,73283,73283004,TOLIMA,FRESNO,ALEGRIAS,2010,POT,Null,1,"340,160235783",73,
9335,73283,73283005,TOLIMA,FRESNO,ALTO DEL AGUILA,2010,POT,Null,1,"194,08297384",73,
9317,73283,73283006,TOLIMA,FRESNO,ALTO GRANDE,2010,POT,Null,1,"119,43808629",73,
9357,73283,73283007,TOLIMA,FRESNO,ARRAYÁN,2010,POT,Null,1,"195,483194866",73,
9322,73283,73283008,TOLIMA,FRESNO,BAJO GUALI,2010,POT,Null,1,"277,621063903",73,
9350,73283,73283009,TOLIMA,FRESNO,BARRETICO,2010,POT,Null,1,"149,737894239",73,
9346,73283,73283010,TOLIMA,FRESNO,BARRETO,2010,POT,Null,1,"248,125986368",73,
9311,73283,73283012,TOLIMA,FRESNO,BRISAS DEL GUALI,2010,POT,Null,1,"122,540419805",73,
9358,73283,73283013,TOLIMA,FRESNO,BRISAS DEL GUARINO,2010,POT,Null,1,"149,481423592",73,
9353,73283,73283014,TOLIMA,FRESNO,BUENAS AIRES,2010,POT,Null,1,"265,43768137",73,
9343,73283,73283015,TOLIMA,FRESNO,CACHIPAY,2010,POT,Null,1,"177,371694451",73,
9372,73283,73283016,TOLIMA,FRESNO,CAJA RICA,2010,POT,Null,1,"270,934468023",73,
9376,73283,73283017,TOLIMA,FRESNO,CALIFORNIA,2010,POT,Null,1,"193,272658691",73,
9324,73283,73283018,TOLIMA,FRESNO,CAMPEÓN ALTO,2010,POT,Null,1,"428,001103833",73,
9316,73283,73283019,TOLIMA,FRESNO,CAMPEÓN BAJO,2010,POT,Null,1,"238,31894893",73,
9319,73283,73283020,TOLIMA,FRESNO,CAMPEÓN MEDIO,2010,POT,Null,1,"217,856356782",73,
9351,73283,73283021,TOLIMA,FRESNO,CASCABEL,2010,POT,Null,1,"128,684767791",73,
10181,73283,73283022,TOLIMA,FRESNO,CAUCASIA,2010,POT,Null,1,"458,233327892",73,
9347,73283,73283023,TOLIMA,FRESNO,CERRO AZUL,2010,POT,Null,1,"529,380018986",73,
9356,73283,73283024,TOLIMA,FRESNO,COLOMBIA,2010,POT,Null,1,"435,293515213",73,
9331,73283,73283025,TOLIMA,FRESNO,DOS QUEBRADAS,2010,POT,Null,1,"291,398060159",73,
9314,73283,73283026,TOLIMA,FRESNO,EL BOSQUE,2010,POT,Null,1,"171,420988807",73,
9336,73283,73283027,TOLIMA,FRESNO,EL ESPEJO,2010,POT,Null,1,"297,164458741",73,
9364,73283,73283028,TOLIMA,FRESNO,EL GUAYABO,2010,POT,Null,1,"1167,51243118",73,
9332,73283,73283029,TOLIMA,FRESNO,EL MULATO,2010,POT,Null,1,"181,620948588",73,
9313,73283,73283030,TOLIMA,FRESNO,EL NOGAL,2010,POT,Null,1,"117,396423693",73,
9375,73283,73283031,TOLIMA,FRESNO,EL PLACER,2010,POT,Null,1,"101,642029243",73,
9325,73283,73283033,TOLIMA,FRESNO,EL TURCO,2010,POT,Null,1,"74,5000156732",73,
9373,73283,73283034,TOLIMA,FRESNO,ESPAÑA,2010,POT,Null,1,"219,659922229",73,
9366,73283,73283035,TOLIMA,FRESNO,FATIMA,2010,POT,Null,1,"441,122960539",73,
10215,73283,73283036,TOLIMA,FRESNO,GUAYACANAL,2010,POT,Null,1,"116,927653432",73,
9344,73283,73283037,TOLIMA,FRESNO,GUINEAL,2010,POT,Null,1,"193,885991941",73,
9310,73283,73283038,TOLIMA,FRESNO,HOLDOWN,2010,POT,Null,1,"367,230373469",73,
10250,73283,73283039,TOLIMA,FRESNO,JIMÉNEZ,2010,POT,Null,1,"60,7742917114",73,
9337,73283,73283041,TOLIMA,FRESNO,LA CEIBA,2010,POT,Null,1,"68,4287446333",73,
9342,73283,73283042,TOLIMA,FRESNO,LA COLINA,2010,POT,Null,1,"88,2214360374",73,
9361,73283,73283043,TOLIMA,FRESNO,LA CRISTALINA,2010,POT,Null,1,"279,411933433",73,
10214,73283,73283044,TOLIMA,FRESNO,LA DIVISA,2010,POT 2002,Null,1,"279,9450286",73,
9374,73283,73283045,TOLIMA,FRESNO,LA FLORESTA,2010,POT,Null,1,"299,63948826",73,
9327,73283,73283046,TOLIMA,FRESNO,LA FLORIDA,2010,POT,Null,1,"558,888923575",73,
10253,73283,73283047,TOLIMA,FRESNO,LA HONDURA,2010,POT,Null,1,"246,80978624",73,
9341,73283,73283048,TOLIMA,FRESNO,LA LINDA,2010,POT,Null,1,"248,313332691",73,
9309,73283,73283049,TOLIMA,FRESNO,LA PICOTA,2010,POT,Null,1,"269,452085128",73,
9318,73283,73283050,TOLIMA,FRESNO,LA PORFIA,2010,POT,Null,1,"144,262761537",73,
9328,73283,73283051,TOLIMA,FRESNO,LA SIERRA,2010,POT,Null,1,"667,901414492",73,
9363,73283,73283052,TOLIMA,FRESNO,LAS MARÍAS,2010,POT,Null,1,"234,496573192",73,
9323,73283,73283054,TOLIMA,FRESNO,LOS GUADUALES,2010,POT,Null,1,"152,730061939",73,
9315,73283,73283055,TOLIMA,FRESNO,MATEGUADUA,2010,POT,Null,1,"100,514608366",73,
9362,73283,73283056,TOLIMA,FRESNO,MEDINA,2010,POT,Null,1,"390,860137621",73,
9365,73283,73283057,TOLIMA,FRESNO,MIRAFLORES,2010,POT,Null,1,"138,105771453",73,
9333,73283,73283058,TOLIMA,FRESNO,MIREYA,2010,POT,Null,1,"597,268203354",73,
10190,73283,73283059,TOLIMA,FRESNO,PALENQUE,2010,POT,Null,1,"358,758720834",73,
9371,73283,73283060,TOLIMA,FRESNO,PARAMILLO,2010,POT,Null,1,"946,051107295",73,
10255,73283,73283061,TOLIMA,FRESNO,PARTIDAS,2010,POT,Null,1,"113,344538759",73,
9368,73283,73283063,TOLIMA,FRESNO,PEÑA LIZA,2010,POT,Null,1,"348,276532998",73,
9326,73283,73283064,TOLIMA,FRESNO,PETAQUEROS,2010,POT,Null,1,"308,721774937",73,
9312,73283,73283066,TOLIMA,FRESNO,PLAYAS DEL GUALI,2010,POT,Null,1,"132,119487786",73,
9369,73283,73283067,TOLIMA,FRESNO,PORTUGAL,2010,POT,Null,1,"176,523969824",73,
9330,73283,73283068,TOLIMA,FRESNO,PRIMAVERA,2010,POT,Null,1,"121,675410377",73,
9329,73283,73283069,TOLIMA,FRESNO,PROVIDENCIA,2010,POT,Null,1,"233,757991961",73,
9338,73283,73283070,TOLIMA,FRESNO,PUENTE TIERRA,2010,POT,Null,1,"281,149780124",73,
10184,73283,73283082,TOLIMA,FRESNO,RAIZAL I,2017,POT 2002,Null,1,"198,097348621",73,
9359,73283,73283071,TOLIMA,FRESNO,REMOLINO,2010,POT,Null,1,"331,811471733",73,
10251,73283,73283072,TOLIMA,FRESNO,SAN ANTONIO,2010,POT,Null,1,"257,262384579",73,
9339,73283,73283074,TOLIMA,FRESNO,SAN IGNACIO,2010,POT,Null,1,"67,5517746678",73,
9349,73283,73283075,TOLIMA,FRESNO,SAN ISIDRO,2010,POT,Null,1,"87,8903769958",73,
9354,73283,73283076,TOLIMA,FRESNO,SANTA CLARA,2010,POT,Null,1,"148,970340671",73,
9321,73283,73283077,TOLIMA,FRESNO,SANTA ROSA,2010,POT,Null,1,"255,522173937",73,
9320,73283,73283078,TOLIMA,FRESNO,TORRE DOCE,2010,POT,Null,1,"247,312512035",73,
9340,73283,73283079,TOLIMA,FRESNO,TRAVESÍAS,2010,POT,Null,1,"115,038515485",73,
9334,73283,73283080,TOLIMA,FRESNO,TRINCHERAS,2010,POT,Null,1,"217,795453658",73,
9352,73283,73283081,TOLIMA,FRESNO,UCRANIA,2010,POT,Null,1,"228,050859629",73,
21313,5284,5284001,ANTIOQUIA,FRONTINO,BARRANCAS,2007,GOBERNACION,NULL,1,"1542,54401895",5,
21299,5284,5284002,ANTIOQUIA,FRONTINO,CABRITAS,2007,GOBERNACION,NULL,1,"1176,59047859",5,
21273,5284,5284004,ANTIOQUIA,FRONTINO,CARAUTICA,2007,GOBERNACION,NULL,1,"2510,71303719",5,
21290,5284,5284005,ANTIOQUIA,FRONTINO,CHIMURRO,2007,GOBERNACION,NULL,1,"3172,08640347",5,
21282,5284,5284008,ANTIOQUIA,FRONTINO,CHUSCAL,2007,GOBERNACION,NULL,1,"1036,87208803",5,
21288,5284,5284009,ANTIOQUIA,FRONTINO,CUEVAS,2007,GOBERNACION,NULL,1,"5983,51746525",5,
21287,5284,5284010,ANTIOQUIA,FRONTINO,CURADIENTES,2007,GOBERNACION,NULL,1,"2742,13578153",5,
21265,5284,5284011,ANTIOQUIA,FRONTINO,CURBATA,2007,GOBERNACION,NULL,1,"9501,62475857",5,
21277,5284,5284013,ANTIOQUIA,FRONTINO,EL GUAYABO,2007,GOBERNACION,NULL,1,"2042,77627424",5,
21298,5284,5284014,ANTIOQUIA,FRONTINO,EL LLANO,2007,GOBERNACION,NULL,1,"727,054383292",5,
21301,5284,5284015,ANTIOQUIA,FRONTINO,EL PASO,2007,GOBERNACION,NULL,1,"226,161096449",5,
21310,5284,5284006,ANTIOQUIA,FRONTINO,EL POMA,2007,GOBERNACION,NULL,1,"1016,21142522",5,
21293,5284,5284016,ANTIOQUIA,FRONTINO,EL POZO,2007,GOBERNACION,NULL,1,"937,542634309",5,
21268,5284,5284017,ANTIOQUIA,FRONTINO,EL SALADO,2007,GOBERNACION,NULL,1,"1955,52780271",5,
21295,5284,5284018,ANTIOQUIA,FRONTINO,EL TAMBO,2007,GOBERNACION,NULL,1,"1584,98003078",5,
21312,5284,5284019,ANTIOQUIA,FRONTINO,FUEMIA,2007,GOBERNACION,NULL,1,"1935,59641143",5,
21278,5284,5284020,ANTIOQUIA,FRONTINO,GUAGUAS,2007,GOBERNACION,NULL,1,"1689,39295794",5,
21307,5284,5284021,ANTIOQUIA,FRONTINO,LA CABAÑA,2007,GOBERNACION,NULL,1,"306,233115814",5,
21304,5284,5284022,ANTIOQUIA,FRONTINO,LA CAMPIÑA,2007,GOBERNACION,NULL,1,"966,065246432",5,
21267,5284,5284023,ANTIOQUIA,FRONTINO,LA CLARA,2007,GOBERNACION,NULL,1,"2398,50131284",5,
21296,5284,5284024,ANTIOQUIA,FRONTINO,LA HERRADURA,2007,GOBERNACION,NULL,1,"938,5118363",5,
21291,5284,5284025,ANTIOQUIA,FRONTINO,LA HONDA,2007,GOBERNACION,NULL,1,"346,086371746",5,
21286,5284,5284026,ANTIOQUIA,FRONTINO,LA HONDITA,2007,GOBERNACION,NULL,1,"315,717259114",5,
21308,5284,5284027,ANTIOQUIA,FRONTINO,LA MARINA,2007,GOBERNACION,NULL,1,"1445,90529761",5,
21275,5284,5284028,ANTIOQUIA,FRONTINO,LAS AZULES,2007,GOBERNACION,NULL,1,"445,524530257",5,
21289,5284,5284029,ANTIOQUIA,FRONTINO,LAS CABRAS,2007,GOBERNACION,NULL,1,"1017,69590938",5,
21300,5284,5284030,ANTIOQUIA,FRONTINO,LAS CRUCES,2007,GOBERNACION,NULL,1,"619,342729167",5,
21284,5284,5284031,ANTIOQUIA,FRONTINO,LAS LAZARO,2007,GOBERNACION,NULL,1,"1315,54017424",5,
21305,5284,5284032,ANTIOQUIA,FRONTINO,LOMA DE LOS INDIOS,2007,GOBERNACION,NULL,1,"679,632815641",5,
21309,5284,5284033,ANTIOQUIA,FRONTINO,LOS MONOS,2007,GOBERNACION,NULL,1,"971,688345968",5,
21311,5284,5284034,ANTIOQUIA,FRONTINO,MONTANON,2007,GOBERNACION,NULL,1,"775,391939748",5,
21294,5284,5284035,ANTIOQUIA,FRONTINO,MUCINGA,2007,GOBERNACION,NULL,1,"1224,52194531",5,
21316,5284,5284036,ANTIOQUIA,FRONTINO,MURINDO,2007,GOBERNACION,NULL,1,"509,35860274",5,
21283,5284,5284037,ANTIOQUIA,FRONTINO,MUSINGUITA,2007,GOBERNACION,NULL,1,"3604,05063823",5,
21302,5284,5284039,ANTIOQUIA,FRONTINO,NOBOGACITA,2007,GOBERNACION,NULL,1,"784,213024326",5,
21285,5284,5284040,ANTIOQUIA,FRONTINO,NOR,2007,GOBERNACION,NULL,1,"2156,87001716",5,
21303,5284,5284042,ANTIOQUIA,FRONTINO,PEGADO,2007,GOBERNACION,NULL,1,"6063,22561266",5,
21297,5284,5284043,ANTIOQUIA,FRONTINO,PIEDRAS,2007,GOBERNACION,NULL,1,"495,70860135",5,
21292,5284,5284044,ANTIOQUIA,FRONTINO,PIEDRAS BLANCAS,2007,GOBERNACION,NULL,1,"960,447051227",5,
21280,5284,5284045,ANTIOQUIA,FRONTINO,PONTON,2007,GOBERNACION,NULL,1,"1157,60064046",5,
21269,5284,5284046,ANTIOQUIA,FRONTINO,QUIPARADO,2007,GOBERNACION,NULL,1,"4643,11277146",5,
21314,5284,5284047,ANTIOQUIA,FRONTINO,RIO VERDE,2007,GOBERNACION,NULL,1,"261,880890851",5,
21315,5284,5284048,ANTIOQUIA,FRONTINO,SAN ANDRES,2007,GOBERNACION,NULL,1,"287,419164533",5,
21271,5284,5284049,ANTIOQUIA,FRONTINO,SAN MATEO,2007,GOBERNACION,NULL,1,"3358,58295016",5,
21274,5284,5284050,ANTIOQUIA,FRONTINO,SAN MIGUEL,2007,GOBERNACION,NULL,1,"2125,35749048",5,
21272,5284,5284051,ANTIOQUIA,FRONTINO,TAUSI,2007,GOBERNACION,NULL,1,"2332,43604145",5,
21266,5284,5284052,ANTIOQUIA,FRONTINO,VENADOS,2007,GOBERNACION,NULL,1,"23246,3210935",5,
17004,50287,50287001,META,FUENTE DE ORO,ALTO GUANAYAS,2009,EOT,NULL,1,"1471,42702644",50,
17012,50287,50287002,META,FUENTE DE ORO,ALTO SARDINATA,2009,EOT,NULL,1,"976,713606036",50,
16999,50287,50287003,META,FUENTE DE ORO,BAJO GUANAYAS,2009,EOT,NULL,1,"2194,76520065",50,
17009,50287,50287004,META,FUENTE DE ORO,BAJO SARDINATA,2009,EOT,NULL,1,"518,22976812",50,
16993,50287,50287008,META,FUENTE DE ORO,CAÑO LORO,2009,EOT,NULL,1,"1954,89680793",50,
17011,50287,50287009,META,FUENTE DE ORO,CAÑO VENADO,2009,EOT,NULL,1,"631,256131795",50,
17002,50287,50287010,META,FUENTE DE ORO,EL KIOSCO,2009,EOT,NULL,1,"1210,55330947",50,
17017,50287,50287011,META,FUENTE DE ORO,EL PORVENIR,2009,EOT,NULL,1,"5281,04591589",50,
17013,50287,50287012,META,FUENTE DE ORO,EL TRIUNFO,2009,EOT,NULL,1,"5004,51488357",50,
17016,50287,50287014,META,FUENTE DE ORO,LA LUNA,2009,EOT,CON CENTRO POBLADO,1,"4779,55752399",50,
16995,50287,50287007,META,FUENTE DE ORO,LOS ARRECIFES,2009,EOT,NULL,1,"2119,16673818",50,
17007,50287,50287015,META,FUENTE DE ORO,MOGOTES,2009,EOT,NULL,1,"1604,13887981",50,
17015,50287,50287016,META,FUENTE DE ORO,POLICARPA,2009,EOT,NULL,1,"740,197329332",50,
17010,50287,50287017,META,FUENTE DE ORO,PUERTO ALJUE,2009,EOT,CON CENTRO POBLADO,1,"1758,46036243",50,
16998,50287,50287018,META,FUENTE DE ORO,PUERTO AVICHURE,2009,EOT,NULL,1,"946,698753005",50,
16997,50287,50287019,META,FUENTE DE ORO,PUERTO ESPERANZA,2009,EOT,NULL,1,"1697,86928035",50,
17006,50287,50287020,META,FUENTE DE ORO,PUERTO LIMON,2009,EOT,CON CENTRO POBLADO,1,"3369,40780759",50,
16996,50287,50287022,META,FUENTE DE ORO,PUERTO PALMA,2009,EOT,NULL,1,"1654,69703494",50,
17000,50287,50287023,META,FUENTE DE ORO,TRANQUITAS,2009,EOT,NULL,1,"3519,77971494",50,
17001,50287,50287024,META,FUENTE DE ORO,UNION DEL ARIARI,2009,EOT,NULL,1,"5339,02666819",50,
16994,50287,50287025,META,FUENTE DE ORO,URICACHA,2009,EOT,CON CENTRO POBLADO,1,"1758,28229123",50,
17960,50287,50287028,META,FUENTE DE ORO,URICACHA (50287028),2009,EOT,NULL,1,"3048,10280655",50,CAMBIO DE MUNICIPIO
17008,50287,50287026,META,FUENTE DE ORO,URICHARE,2009,EOT,NULL,1,"1576,64903088",50,
17014,50287,50287027,META,FUENTE DE ORO,ZANJA DE RAYA,2009,EOT,NULL,1,"1178,82680921",50,
30108,47288,47288007,MAGDALENA,FUNDACIÓN,BELLA VISTA,INDF,DEFENSORIA,NULL,1,"4946,99281416",47,
30116,47288,47288004,MAGDALENA,FUNDACIÓN,COSTA RICA,INDF,DEFENSORIA,NULL,1,"10379,6548984",47,
30115,47288,47288010,MAGDALENA,FUNDACIÓN,ESTACION VILLA,INDF,DEFENSORIA,NULL,1,"9296,88371914",47,
30114,47288,47288006,MAGDALENA,FUNDACIÓN,LA CAJA,INDF,DEFENSORIA,NULL,1,"1385,81844084",47,
30112,47288,47288002,MAGDALENA,FUNDACIÓN,LA CRISTALINA,INDF,DEFENSORIA,NULL,1,"11103,0399203",47,
30110,47288,47288001,MAGDALENA,FUNDACIÓN,LA CRISTIANA,INDF,DEFENSORIA,NULL,1,"9807,20081967",47,
30252,47288,47288005,MAGDALENA,FUNDACIÓN,MORO TRUA,INDF,DEFENSORIA,NULL,1,"6645,45396435",47,CAMBIO DE NOMBRE INFORMACIÓN RURAL DANE
30117,47288,47288009,MAGDALENA,FUNDACIÓN,NABUSIMAKE,INDF,DEFENSORIA,NULL,1,"10627,964008",47,
30113,47288,47288003,MAGDALENA,FUNDACIÓN,PALMARITO,INDF,DEFENSORIA,NULL,1,"10710,5877039",47,
30111,47288,47288000,MAGDALENA,FUNDACIÓN,SACRAMENTO,INDF,DEFENSORIA,NULL,1,"13900,2063657",47,
28768,52287,52287002,NARIÑO,FUNES,CHITARRAN,INDF,ESRI,NULL,1,"1773,80821094",52,
34518,52287,52287010,NARIÑO,FUNES,EL SALADO,INDF,ESRI,NULL,1,"2104,13540579",52,
28775,52287,52287008,NARIÑO,FUNES,LA PRADERA,INDF,ESRI,NULL,1,"2532,52655304",52,
28773,52287,52287001,NARIÑO,FUNES,LOS ATICOS,INDF,ESRI,NULL,1,"2560,16614191",52,
28770,52287,52287009,NARIÑO,FUNES,SANTA MARTA,INDF,ESRI,NULL,1,"5034,18776279",52,
28765,52287,52287005,NARIÑO,FUNES,SIN DEFINIR,INDF,ESRI,NULL,1,"8224,9390766",52,
28766,52287,52287003,NARIÑO,FUNES,SIN DEFINIR (52287003),INDF,ESRI,NULL,1,"2283,62338129",52,
28767,52287,52287004,NARIÑO,FUNES,SIN DEFINIR (52287004),INDF,ESRI,NULL,1,"2687,90520325",52,
28769,52287,52287007,NARIÑO,FUNES,SIN DEFINIR (52287007),INDF,ESRI,NULL,1,"1588,67826167",52,
31242,52287,52573013,NARIÑO,FUNES,SIN DEFINIR (52573013),INDF,ESRI,NULL,1,"2047,05502729",52,
28771,52287,52287012,NARIÑO,FUNES,SOLEDAD,INDF,ESRI,NULL,1,"4696,13587056",52,
28774,52287,52287006,NARIÑO,FUNES,VALLE DE SAN JOSÉ,INDF,ESRI,NULL,1,"2273,13102059",52,
13852,25286,25286001,CUNDINAMARCA,FUNZA,CACIQUE,2010,PBOT,NULL,1,"1515,46672204",25,
13851,25286,25286002,CUNDINAMARCA,FUNZA,COCLI,2010,PBOT,NULL,1,"959,77413758",25,
13849,25286,25286004,CUNDINAMARCA,FUNZA,FLORIDA,2010,PBOT,NULL,1,"1047,83512928",25,
13850,25286,25286005,CUNDINAMARCA,FUNZA,LA ISLA,2010,PBOT,NULL,1,"1843,73564321",25,
13848,25286,25286006,CUNDINAMARCA,FUNZA,SIETETROJES,2010,PBOT,NULL,1,"126,079899195",25,
34398,25288,25288001,CUNDINAMARCA,FÚQUENE,CENTRO,2010,POT,NULL,1,"1133,51813448",25,
13855,25288,25288002,CUNDINAMARCA,FÚQUENE,CHINZAUQUE,2010,POT,NULL,1,"1215,25702646",25,
13856,25288,25288003,CUNDINAMARCA,FÚQUENE,LAGUNA DE FUQUENE,2010,POT,NULL,1,"1662,17428771",25,CAMBIO DE FORMA POR LIMITE MUNICIPAL OFICIAL IGAC 2016
13853,25288,25288004,CUNDINAMARCA,FÚQUENE,NEMOGA,2010,POT,NULL,1,"1846,11649599",25,
13854,25288,25288005,CUNDINAMARCA,FÚQUENE,TARABITA,2010,POT,CON CENTRO POBLADO,1,"1869,79783022",25,
13889,25290,25290001,CUNDINAMARCA,FUSAGASUGÁ,AGUADITA,2010,POT,CON CENTRO POBLADO,1,"259,917150266",25,
13861,25290,25290002,CUNDINAMARCA,FUSAGASUGÁ,BATAN,2010,POT,NULL,1,"749,034199004",25,
13886,25290,25290003,CUNDINAMARCA,FUSAGASUGÁ,BERMEJAL,2010,POT,NULL,1,"110,798156025",25,
13873,25290,25290004,CUNDINAMARCA,FUSAGASUGÁ,BETHEL,2010,POT,NULL,1,"217,188872112",25,
13862,25290,25290005,CUNDINAMARCA,FUSAGASUGÁ,BOCHICA,2010,POT,NULL,1,"653,810395729",25,
13888,25290,25290006,CUNDINAMARCA,FUSAGASUGÁ,BOSACHOQUE,2010,POT,NULL,1,"338,204574555",25,
13884,25290,25290007,CUNDINAMARCA,FUSAGASUGÁ,CUCHARAL,2010,POT,NULL,1,"440,97113053",25,
13857,25290,25290008,CUNDINAMARCA,FUSAGASUGÁ,EL CARMEN,2010,POT,NULL,1,"624,438674376",25,
13860,25290,25290009,CUNDINAMARCA,FUSAGASUGÁ,EL GUAVIO,2010,POT,NULL,1,"642,562000753",25,
13883,25290,25290010,CUNDINAMARCA,FUSAGASUGÁ,EL JORDAN,2010,POT,NULL,1,"287,051993943",25,
13868,25290,25290013,CUNDINAMARCA,FUSAGASUGÁ,ESPINALITO,2010,POT,NULL,1,"332,799667801",25,
13866,25290,25290014,CUNDINAMARCA,FUSAGASUGÁ,GUAYABAL,2010,POT,NULL,1,"533,766866819",25,
13879,25290,25290016,CUNDINAMARCA,FUSAGASUGÁ,LA PALMA,2010,POT,NULL,1,"294,512629441",25,
13871,25290,25290017,CUNDINAMARCA,FUSAGASUGÁ,LA PUERTA,2010,POT,NULL,1,"3022,58365806",25,
13892,25290,25290019,CUNDINAMARCA,FUSAGASUGÁ,LOS ROBLES,2010,POT,NULL,1,"1075,30471966",25,
13874,25290,25290020,CUNDINAMARCA,FUSAGASUGÁ,LOS SAUCES,2010,POT,NULL,1,"296,752339349",25,
13865,25290,25290021,CUNDINAMARCA,FUSAGASUGÁ,MESITAS,2010,POT,NULL,1,"223,329508394",25,
13870,25290,25290022,CUNDINAMARCA,FUSAGASUGÁ,MOSQUERAL,2010,POT,NULL,1,"264,09951916",25,
13881,25290,25290023,CUNDINAMARCA,FUSAGASUGÁ,NOVILLERO,2010,POT,NULL,1,"382,236026371",25,
13878,25290,25290024,CUNDINAMARCA,FUSAGASUGÁ,NOVILLEROS,2010,POT,NULL,1,"251,372283271",25,
13863,25290,25290025,CUNDINAMARCA,FUSAGASUGÁ,PALACIOS,2010,POT,NULL,1,"155,721896089",25,
13877,25290,25290026,CUNDINAMARCA,FUSAGASUGÁ,PEKIN,2010,POT,NULL,1,"247,660928823",25,
13882,25290,25290028,CUNDINAMARCA,FUSAGASUGÁ,RESGUARDO,2010,POT,NULL,1,"337,926378298",25,
13875,25290,25290029,CUNDINAMARCA,FUSAGASUGÁ,SAN ANTONIO,2010,POT,NULL,1,"423,530648508",25,
13890,25290,25290030,CUNDINAMARCA,FUSAGASUGÁ,SAN RAFAEL,2010,POT,NULL,1,"602,854131372",25,
13859,25290,25290031,CUNDINAMARCA,FUSAGASUGÁ,SANTA LUCIA,2010,POT,NULL,1,"483,747241714",25,
13876,25290,25290032,CUNDINAMARCA,FUSAGASUGÁ,SANTA MARIA,2010,POT,NULL,1,"466,581241613",25,
13867,25290,25290033,CUNDINAMARCA,FUSAGASUGÁ,SARDINAS,2010,POT,NULL,1,"485,408823662",25,
13885,25290,25290034,CUNDINAMARCA,FUSAGASUGÁ,TIERRANEGRA,2010,POT,NULL,1,"308,645121644",25,
13891,25290,25290035,CUNDINAMARCA,FUSAGASUGÁ,USATAMA,2010,POT,CON CENTRO POBLADO,1,"980,0520381",25,
13880,25290,25290036,CUNDINAMARCA,FUSAGASUGÁ,VIENA,2010,POT,NULL,1,"168,831785792",25,
13917,25293,25293001,CUNDINAMARCA,GACHALÁ,BOCA DE MONTE,2010,POT,CON CENTRO POBLADO,1,"2290,81517261",25,
13919,25293,25293002,CUNDINAMARCA,GACHALÁ,CASCADAS,2010,POT,NULL,1,"651,411839914",25,
13899,25293,25293003,CUNDINAMARCA,GACHALÁ,CHINCHORRO,2010,POT,NULL,1,"667,8729856",25,
13900,25293,25293004,CUNDINAMARCA,GACHALÁ,CHISGUALES,2010,POT,NULL,1,"790,021930837",25,
15755,25293,25293005,CUNDINAMARCA,GACHALÁ,CRUCES,2010,POT,NULL,1,"569,862710171",25,
13916,25293,25293006,CUNDINAMARCA,GACHALÁ,DIAMANTE,2010,POT,NULL,1,"550,97900288",25,
13907,25293,25293007,CUNDINAMARCA,GACHALÁ,ESCOBAL,2010,POT,NULL,1,"909,523308591",25,
13898,25293,25293008,CUNDINAMARCA,GACHALÁ,FLORIDA,2010,POT,NULL,1,"465,562851893",25,
13910,25293,25293009,CUNDINAMARCA,GACHALÁ,FRIJOLITO,2010,POT,NULL,1,"60,5612079956",25,
34399,25293,25293010,CUNDINAMARCA,GACHALÁ,GUACAMAYAS,2010,POT,NULL,1,"535,404121785",25,
13903,25293,25293011,CUNDINAMARCA,GACHALÁ,GUARUMAL,2010,POT,NULL,1,"552,513340373",25,
13909,25293,25293012,CUNDINAMARCA,GACHALÁ,GUAVIO,2010,POT,NULL,1,"278,721977505",25,
13902,25293,25293013,CUNDINAMARCA,GACHALÁ,LA DIANA,2010,POT,NULL,1,"439,843186984",25,
13904,25293,25293014,CUNDINAMARCA,GACHALÁ,LA FLORIDA,2010,POT,NULL,1,"1578,55462167",25,
13897,25293,25293015,CUNDINAMARCA,GACHALÁ,LOS ANDES,2010,POT,NULL,1,"1938,02047368",25,
